Spectrum File Name,EXT:p,EXT:o3,EXT:tau,EXT:ang,r-i,i-z,r-z
S.MUSE.2018-05-29T17:30:57.946/sat_1.npy,9601.991396728788,1273.7394887593514,0.1913990400264198,1.667523926193192,0.6261039143798257,0.2498127171165833,0.8759166314964091
S.MUSE.2018-08-02T14:57:17.173/sat_1.npy,5414.261927145479,257.0000355605748,6.113332808860565e-05,1.3476565284466918e-07,0.3325045783263931,0.2224343874383336,0.5549389657647268
S.MUSE.2018-10-17T17:21:15.343/sat_1.npy,2017.658518260274,257.0000355604752,0.0005731006034389,2.999999995300453,0.3003989604263459,0.1704504251484593,0.4708493855748052
S.MUSE.2018-10-29T22:39:58.333/sat_1.npy,9656.559920676053,1632.9638794686225,6.627530429518441e-05,2.888213554519499e-05,0.5486350629673638,0.2023579089431848,0.7509929719105486
S.MUSE.2018-11-12T14:47:07.310/sat_1.npy,5594.098725628611,257.00003555961507,6.607866729018292e-05,4.406256746493679e-09,0.36880592929284,0.2295948436996653,0.5984007729925054
S.MUSE.2019-01-17T15:49:16.776/sat_1.npy,8526.199157678211,344.27921443809385,0.5336609348547098,1.741468709080152,0.6326429498792692,0.3166161389647897,0.9492590888440589
S.MUSE.2019-01-30T16:33:45.066/sat_1.npy,9896.179062090594,257.01198010544107,0.19095162958451,1.3691040856332262,0.4970932392036395,0.2707419603677508,0.7678351995713903
S.MUSE.2019-01-30T20:48:57.716/sat_1.npy,9981.678836033176,982.766659834412,0.1633946426818876,1.4186247707656894,0.5924865559609671,0.2453786064892185,0.8378651624501856
S.MUSE.2019-01-31T03:18:55.446/sat_1.npy,5848.787551744492,990.2367577396396,6.609945173697745e-05,1.6606931263874895e-06,0.4015915294121726,0.0788554278274915,0.4804469572396641
S.MUSE.2019-05-30T07:58:30.533/sat_1.npy,4964.693459775546,2429.9166048953866,6.607264664262753e-05,2.876022603570896e-06,0.4600440034273347,0.1322400379828536,0.5922840414101884
S.MUSE.2019-08-28T04:00:46.250/sat_1.npy,3543.9807257545385,6398.937080897062,0.9999999999995882,0.709979118123642,0.6249567236618248,0.3167106319619464,0.9416673556237712
S.MUSE.2019-09-28T07:34:37.106/sat_1.npy,8780.48859496514,5321.697298571065,0.6004187113701881,1.507590160466784,0.8343890718863065,0.410080813484484,1.2444698853707905
S.MUSE.2019-10-09T15:22:02.456/sat_1.npy,1356.7510283194797,257.00003556080554,6.585317951284744e-05,2.0393260520085383e-09,0.1942658588620673,0.1076321761053549,0.3018980349674223
